xtf_id,Date,Power,Inclination,Orientation,PlantCategory,ElectricityProductionPlantR
detail_2452,2016-02-10,46.17,,,plantcat_8,73590
detail_2453,2017-11-29,18.76,,,plantcat_8,73590
detail_2454,2018-10-29,2.03,,,plantcat_9,73972
detail_2455,2020-06-17,7.44,,,plantcat_8,73623
detail_2456,2014-11-14,2.16,,,plantcat_8,74334
detail_2457,2014-04-08,0.54,,,plantcat_8,73587
detail_2458,2014-06-16,0.66,,,plantcat_8,73974
detail_2459,2016-06-22,8.42,,,plantcat_8,73974
detail_2460,2018-06-06,3.3,,,plantcat_8,73974
detail_2462,2014-04-10,1.02,,,plantcat_9,73691
detail_2463,2016-06-03,2.45,,,plantcat_8,73776
detail_2464,2015-03-24,79.38,,,plantcat_8,75115
detail_2465,2014-08-26,2.16,,,plantcat_8,73773
detail_2466,2014-06-17,150.92,,,plantcat_8,74080
detail_2467,2014-12-16,13.5,,,plantcat_8,73917
detail_2468,2015-12-11,22.88,,,plantcat_8,73917
detail_2469,2014-12-16,27,,,plantcat_8,73916
detail_2470,2018-04-30,14.19,,,plantcat_10,73940
detail_2471,2016-09-24,2.18,,,plantcat_8,74102
detail_2472,2014-09-11,3.36,,,plantcat_8,74033
detail_2474,2018-03-16,2.28,,,plantcat_9,74168
detail_2475,2018-12-06,226.92,,,plantcat_8,74360
detail_2476,2016-03-11,27.54,,,plantcat_8,76255
detail_2477,2017-05-04,142.04,,,plantcat_8,75752
detail_2478,2018-08-20,8.55,,,plantcat_9,74212
detail_2479,2017-11-16,14.94,,,plantcat_9,74218
detail_2480,2015-09-29,3.22,,,plantcat_8,74394
detail_2481,2018-08-21,19.47,,,plantcat_8,74452
detail_2482,2016-02-26,0.84,,,plantcat_8,74606
detail_2483,2015-09-24,17.16,,,plantcat_8,74916
detail_2484,2018-12-06,86.45,,,plantcat_8,74916
detail_2485,2014-04-01,3.24,,,plantcat_9,75375
detail_2486,2016-04-13,2.95,,,plantcat_9,74409
detail_2487,2018-05-01,2.4,,,plantcat_9,74609
detail_2488,2014-03-28,6.75,,,plantcat_8,74494
detail_2489,2017-11-03,18,,,plantcat_9,75457
detail_2490,2015-05-20,5.04,,,plantcat_8,74648
detail_2491,2018-04-30,2.08,,,plantcat_8,74599
detail_2492,2015-09-22,10.6,,,plantcat_8,74910
detail_2493,2016-04-29,12.1,,,plantcat_8,76676
detail_2494,2019-03-29,6.9,,,plantcat_8,74986
detail_2495,2016-12-02,3.3,,,plantcat_8,74996
detail_2496,2014-12-12,0.26,,,plantcat_8,75085
detail_2497,2016-02-26,4.4,,,plantcat_8,75040
detail_2498,2015-12-22,3.3,,,plantcat_8,75344
detail_2499,2013-12-27,39.6,,,plantcat_8,75434
detail_2500,2018-11-22,78,,,plantcat_8,75394
detail_2501,2019-05-09,136.36,,,plantcat_8,75386
detail_2502,2017-03-13,14.25,,,plantcat_9,75454
detail_2503,2014-05-06,0.75,,,plantcat_8,75609
detail_2504,2018-11-10,6.93,,,plantcat_8,75756
detail_2505,2020-09-25,39.6,,,plantcat_8,75835
detail_2506,2014-07-30,19.62,,,plantcat_8,75896
detail_2507,2018-06-12,14.34,,,plantcat_8,75882
detail_2508,2018-03-20,3.9,,,plantcat_9,76104
detail_2509,2020-10-02,7.68,,,plantcat_9,75894
detail_2510,2017-08-01,920.04,,,plantcat_8,75991
detail_2511,2016-11-11,13.02,,,plantcat_8,75946
detail_2512,2015-03-27,5.28,,,plantcat_8,75975
detail_2513,2016-04-18,5.8,,,plantcat_8,76052
detail_2514,2015-03-10,7.59,,,plantcat_8,76155
detail_2515,2019-11-27,3.24,,,plantcat_8,76142
detail_2516,2014-12-04,8.48,,,plantcat_8,76733
detail_2517,2019-05-30,9.15,,,plantcat_8,76200
detail_2518,2018-07-05,9.6,,,plantcat_8,76404
detail_2519,2015-09-30,0.99,,,plantcat_8,76662
detail_2520,2015-03-30,12.51,,,plantcat_8,76624
detail_2521,2015-08-05,4.68,,,plantcat_8,76482
detail_2522,2016-11-16,3.96,,,plantcat_9,76482
detail_2523,2020-09-01,143.01,,,plantcat_8,76699
detail_2524,2017-12-15,2.4,,,plantcat_8,76495
detail_2525,2016-09-21,85.59,,,plantcat_9,76677
detail_2526,2018-05-30,9.9,,,plantcat_8,76647
detail_2527,2020-04-30,5.45,,,plantcat_8,76570
detail_2528,2015-05-12,9.76,,,plantcat_8,76588
detail_2529,2020-03-25,7.04,,,plantcat_8,76588
detail_2530,2021-05-20,4.07,,,plantcat_8,76730
detail_2531,2020-05-26,10.68,,,plantcat_9,76633
detail_2532,2015-03-14,50.18,,,plantcat_8,76658
detail_2533,2015-03-30,6.12,,,plantcat_9,77087
detail_2534,2018-09-18,2.68,,,plantcat_8,76760
detail_2535,2016-06-22,3.3,,,plantcat_8,76726
detail_2536,2018-01-18,10.05,,,plantcat_8,76726
detail_2537,2018-06-25,7.8,,,plantcat_8,76843
detail_2538,2015-12-17,58.5,,,plantcat_8,77003
detail_2539,2017-06-26,2.87,,,plantcat_10,77037
detail_2540,2014-04-09,1.59,,,plantcat_8,77213
detail_2541,2019-09-30,5.53,,,plantcat_8,77119
detail_2542,2017-06-09,9.72,,,plantcat_8,77062
detail_2543,2017-09-12,3.6,,,plantcat_8,77162
detail_2544,2017-08-04,5.67,,,plantcat_8,77234
detail_2545,2015-06-30,2.62,,,plantcat_8,77149
detail_2546,2018-03-23,5.13,,,plantcat_8,77248
detail_2547,2016-03-18,37.1,,,plantcat_8,77441
detail_2548,2017-03-09,10.55,,,plantcat_8,77410
detail_2549,2018-10-18,25.68,,,plantcat_8,77409
detail_2550,2017-02-13,12.99,,,plantcat_8,77580
detail_2551,2014-08-22,10.66,,,plantcat_8,77453
detail_2552,2020-03-12,10.2,,,plantcat_8,77670
detail_2553,2015-03-23,5.52,,,plantcat_8,77462
detail_2554,2015-03-13,42.12,,,plantcat_8,78023
detail_2555,2015-11-02,58.24,,,plantcat_8,77562
detail_2556,2020-08-14,12.3,,,plantcat_8,77693
detail_2557,2021-06-29,4.02,,,plantcat_8,78753
detail_2558,2019-06-11,9.6,,,plantcat_8,79726
detail_2559,2017-05-16,14.58,,,plantcat_8,81318
detail_2560,2015-09-30,7.2,,,plantcat_10,77689
detail_2561,2018-01-08,10.07,,,plantcat_8,77714
detail_2562,2019-03-07,5.7,,,plantcat_8,77853
detail_2563,2017-12-06,11.97,,,plantcat_8,78591
detail_2564,2015-03-30,2.76,,,plantcat_8,77791
detail_2565,2015-08-17,7.84,,,plantcat_8,77775
detail_2566,2014-09-16,21.6,,,plantcat_9,77824
detail_2567,2017-01-24,5.99,,,plantcat_8,78019
detail_2568,2021-04-07,6.84,,,plantcat_8,77942
detail_2569,2018-12-04,10.5,,,plantcat_8,78249
detail_2570,2016-03-31,2.75,,,plantcat_8,78367
detail_2571,2015-05-20,4.05,,,plantcat_10,78426
detail_2572,2014-06-06,8.48,,,plantcat_8,78637
detail_2573,2015-02-13,2.21,,,plantcat_8,78331
detail_2574,2020-09-16,9.67,,,plantcat_9,78594
detail_2575,2017-05-23,1.59,,,plantcat_8,78743
detail_2576,2014-05-08,5.5,,,plantcat_8,78685
detail_2577,2020-06-04,10.63,,,plantcat_8,78944
detail_2578,2017-05-18,8.36,,,plantcat_9,78889
detail_2579,2019-07-26,5.1,,,plantcat_9,78558
detail_2580,2017-10-18,2.7,,,plantcat_8,78890
detail_2581,2014-08-08,4.82,,,plantcat_9,78657
detail_2582,2015-03-26,16.96,,,plantcat_8,78658
detail_2583,2017-03-31,27.84,,,plantcat_8,78655
detail_2584,2020-02-28,4.48,,,plantcat_8,82995
detail_2585,2014-10-02,29.84,,,plantcat_8,78733
detail_2586,2017-02-17,9.52,,,plantcat_8,78840
detail_2587,2019-10-10,4.88,,,plantcat_8,78761
detail_2588,2015-09-30,11.96,,,plantcat_8,78878
detail_2589,2015-06-03,2,,,plantcat_8,78966
detail_2590,2017-02-09,7.26,,,plantcat_8,78964
detail_2591,2016-08-16,4.68,,,plantcat_8,78899
detail_2592,2020-12-17,2.64,,,plantcat_8,79190
detail_2593,2015-05-09,137.02,,,plantcat_8,78856
detail_2594,2019-03-07,5.76,,,plantcat_8,79200
detail_2595,2018-11-28,31.92,,,plantcat_9,79189
detail_2596,2019-09-05,4.5,,,plantcat_8,79082
detail_2597,2015-03-27,7.95,,,plantcat_8,79132
detail_2598,2020-12-10,10.4,,,plantcat_8,79351
detail_2599,2016-08-19,27.14,,,plantcat_8,79238
detail_2600,2015-07-10,8.48,,,plantcat_8,79078
detail_2601,2017-09-24,5.4,,,plantcat_8,79295
detail_2602,2014-08-15,7.92,,,plantcat_8,79614
detail_2603,2021-03-23,3.72,,,plantcat_8,79439
detail_2604,2020-08-28,10.05,,,plantcat_8,79174
detail_2605,2015-01-05,5.2,,,plantcat_8,79524
detail_2606,2015-09-25,6.65,,,plantcat_9,79332
detail_2607,2020-01-23,4.2,,,plantcat_8,79541
detail_2608,2016-12-14,115.96,,,plantcat_8,79683
detail_2609,2018-09-06,9.15,,,plantcat_8,79559
detail_2610,2015-09-30,6.84,,,plantcat_8,100751
detail_2611,2016-03-24,2.8,,,plantcat_8,79453
detail_2612,2019-03-12,2.44,,,plantcat_8,79994
detail_2613,2018-03-15,2.24,,,plantcat_8,79552
detail_2614,2019-04-03,3.3,,,plantcat_8,79552
detail_2615,2019-06-01,2.85,,,plantcat_9,79542
detail_2617,2016-04-27,4.86,,,plantcat_9,79652
detail_2618,2020-03-20,11.16,,,plantcat_8,79782
detail_2619,2016-11-09,3.9,,,plantcat_8,79756
detail_2620,2020-09-19,7.98,,,plantcat_8,79691
detail_2621,2019-11-09,68.25,,,plantcat_8,79730
detail_2622,2020-07-10,2.1,,,plantcat_8,79804
detail_2623,2019-09-12,9.63,,,plantcat_8,79973
detail_2624,2019-08-07,9.52,,,plantcat_8,79703
detail_2625,2017-11-22,7.04,,,plantcat_8,80533
detail_2626,2015-09-30,21.58,,,plantcat_8,81859
detail_2627,2015-03-25,2.26,,,plantcat_8,79925
detail_2628,2020-07-23,8.78,,,plantcat_8,80176
detail_2629,2019-12-19,20.49,,,plantcat_9,79990
detail_2630,2015-07-28,15.9,,,plantcat_8,80132
detail_2631,2018-01-31,4.5,,,plantcat_8,80224
detail_2632,2018-06-29,15,,,plantcat_8,80230
detail_2633,2018-08-13,22.2,,,plantcat_8,80230
detail_2634,2018-10-10,28.2,,,plantcat_8,80230
detail_2635,2015-03-11,11.88,,,plantcat_8,80099
detail_2636,2015-12-09,982.8,,,plantcat_8,80632
detail_2637,2016-01-20,3.3,,,plantcat_8,80376
detail_2638,2020-08-20,3,,,plantcat_8,80152
detail_2639,2015-09-25,5.6,,,plantcat_8,80326
detail_2640,2017-11-24,93.81,,,plantcat_8,81123
detail_2641,2020-05-28,4.77,,,plantcat_8,80358
detail_2642,2013-10-30,4.44,,,plantcat_8,80597
detail_2643,2015-03-25,10.92,,,plantcat_8,80597
detail_2644,2020-10-08,7.15,,,plantcat_8,80288
detail_2645,2015-03-23,6.21,,,plantcat_8,80353
detail_2646,2016-03-24,1.5,,,plantcat_8,80373
detail_2647,2019-03-25,25.62,,,plantcat_8,80428
detail_2648,2020-05-26,2.64,,,plantcat_8,80583
detail_2649,2020-07-09,7,,,plantcat_8,80808
detail_2650,2016-04-15,18.31,,,plantcat_8,82130
detail_2651,2015-05-13,6.97,,,plantcat_9,80785
detail_2652,2017-08-16,10.8,,,plantcat_8,81062
detail_2653,2015-03-27,12.26,,,plantcat_9,80801
detail_2654,2017-01-25,4.48,,,plantcat_8,81058
detail_2655,2016-10-07,6.72,,,plantcat_9,81409
detail_2656,2018-03-30,187.2,,,plantcat_8,81305
detail_2657,2021-02-10,3.96,,,plantcat_8,81036
detail_2658,2018-10-19,10.72,,,plantcat_8,82840
detail_2659,2015-06-25,12.75,,,plantcat_8,82737
detail_2660,2016-07-25,755.58,,,plantcat_8,81476
detail_2661,2015-09-07,0.9,,,plantcat_9,81174
detail_2662,2018-10-05,9.36,,,plantcat_8,81367
detail_2663,2015-06-30,4.16,,,plantcat_9,81340
detail_2664,2019-09-04,2.05,,,plantcat_9,81378
detail_2665,2015-02-03,4,,,plantcat_8,81298
detail_2666,2015-02-14,10.2,,,plantcat_8,81668
detail_2667,2020-05-18,11.7,,,plantcat_8,81988
detail_2668,2019-03-27,5.51,,,plantcat_8,81809
detail_2669,2020-08-21,3.96,,,plantcat_8,81809
detail_2670,2015-09-30,17.23,,,plantcat_8,81463
detail_2671,2017-03-24,7.92,,,plantcat_8,81462
detail_2672,2015-03-18,12.99,,,plantcat_8,81492
detail_2673,2019-11-08,47.36,,,plantcat_8,81478
detail_2674,2016-04-01,33.6,,,plantcat_8,81540
detail_2675,2015-09-07,3.45,,,plantcat_8,81843
detail_2676,2019-03-05,6.6,,,plantcat_8,81563
detail_2677,2016-11-02,2.28,,,plantcat_8,81919
detail_2678,2019-02-28,9.6,,,plantcat_9,82084
detail_2679,2018-08-27,509.49,,,plantcat_8,82584
detail_2680,2018-03-10,2.09,,,plantcat_8,84216
detail_2681,2015-02-27,1.06,,,plantcat_8,82349
detail_2682,2018-11-26,9.93,,,plantcat_9,82137
detail_2683,2014-09-22,8.96,,,plantcat_8,82021
detail_2684,2017-02-14,11.8,,,plantcat_9,92017
detail_2685,2018-03-28,2.7,,,plantcat_8,82067
detail_2686,2018-02-01,72.8,,,plantcat_8,82223
detail_2687,2016-07-07,4.77,,,plantcat_8,82075
detail_2688,2019-03-08,5.02,,,plantcat_8,82234
detail_2689,2015-06-16,3.48,,,plantcat_9,82566
detail_2690,2016-04-23,10.26,,,plantcat_9,82399
detail_2691,2016-10-29,1.04,,,plantcat_8,82183
detail_2692,2019-07-19,9.24,,,plantcat_9,82167
detail_2693,2015-05-19,4.48,,,plantcat_8,82272
detail_2694,2013-01-23,2,,,plantcat_8,82316
detail_2695,2020-10-15,19.5,,,plantcat_8,82450
detail_2696,2015-05-07,33.28,,,plantcat_8,82473
detail_2697,2014-11-27,11,,,plantcat_8,82421
detail_2698,2016-12-21,13.63,,,plantcat_8,82444
detail_2699,2019-10-25,3.05,,,plantcat_8,82747
detail_2700,2018-08-19,21.3,,,plantcat_9,82572
detail_2701,2020-12-22,14.44,,,plantcat_9,82979
detail_2702,2019-03-23,58.24,,,plantcat_8,83610
detail_2703,2015-11-07,6.72,,,plantcat_8,82846
detail_2704,2017-08-31,6.3,,,plantcat_8,82656
detail_2705,2015-05-25,34.68,,,plantcat_8,82821
detail_2706,2017-09-19,20.16,,,plantcat_8,82755
detail_2707,2019-04-11,4.02,,,plantcat_8,83099
detail_2708,2014-03-18,3.78,,,plantcat_8,83747
detail_2709,2014-09-16,3.78,,,plantcat_8,83747
detail_2710,2016-09-28,44.2,,,plantcat_8,83465
detail_2711,2015-02-23,23.49,,,plantcat_8,82947
detail_2712,2019-10-10,2.4,,,plantcat_8,86419
detail_2713,2017-08-20,2,,,plantcat_8,83307
detail_2714,2017-03-31,2.8,,,plantcat_8,83023
detail_2715,2013-06-03,5.74,,,plantcat_8,83168
detail_2716,2017-10-23,7.08,,,plantcat_8,101731
detail_2717,2020-06-16,18.02,,,plantcat_8,83165
detail_2718,2015-12-02,22.43,,,plantcat_9,83492
detail_2719,2014-03-25,5.64,,,plantcat_8,83141
detail_2720,2016-09-30,10.15,,,plantcat_8,85223
detail_2721,2015-08-24,3,,,plantcat_8,83188
detail_2722,2019-07-09,12.92,,,plantcat_8,84304
detail_2723,2015-08-18,1.68,,,plantcat_8,83257
detail_2724,2015-02-27,2.08,,,plantcat_8,83386
detail_2725,2016-04-15,6.84,,,plantcat_8,83333
detail_2726,2017-04-15,3.54,,,plantcat_9,83440
detail_2727,2017-10-23,34.8,,,plantcat_8,83318
detail_2728,2016-03-14,6.38,,,plantcat_8,83446
detail_2729,2016-09-08,39.78,,,plantcat_8,83424
detail_2730,2016-03-08,3,,,plantcat_8,83583
detail_2731,2019-05-28,11.8,,,plantcat_8,83457
detail_2732,2015-06-26,1.04,,,plantcat_8,83500
detail_2733,2015-02-12,6.56,,,plantcat_8,83658
detail_2734,2017-07-07,2.88,,,plantcat_8,83657
detail_2735,2019-09-19,9.3,,,plantcat_9,83681
detail_2736,2019-09-24,3.1,,,plantcat_8,83545
detail_2737,2018-09-11,4.8,,,plantcat_8,84221
detail_2738,2014-10-08,7.8,,,plantcat_8,83715
detail_2739,2019-12-05,2.48,,,plantcat_9,83690
detail_2740,2018-01-18,6.2,,,plantcat_8,83632
detail_2741,2015-03-31,2.08,,,plantcat_8,83762
detail_2742,2018-01-24,2.52,,,plantcat_8,83762
detail_2743,2014-11-28,5.36,,,plantcat_8,85902
detail_2744,2016-06-22,2,,,plantcat_8,83972
detail_2745,2016-03-23,10.07,,,plantcat_8,84018
detail_2746,2016-08-04,2.7,,,plantcat_8,84106
detail_2747,2020-06-22,28.8,,,plantcat_8,84306
detail_2748,2017-11-17,9.6,,,plantcat_9,84710
detail_2749,2015-03-20,11,,,plantcat_8,84225
detail_2750,2015-06-16,7.98,,,plantcat_8,84492
detail_2751,2015-05-28,3,,,plantcat_8,84269
detail_2752,2019-10-07,10.8,,,plantcat_8,84269
detail_2753,2014-02-10,4.08,,,plantcat_8,85036
detail_2754,2014-12-02,4.32,,,plantcat_8,85036
detail_2755,2017-11-14,3.3,,,plantcat_9,85036
detail_2756,2020-01-14,13.44,,,plantcat_8,84328
detail_2757,2019-11-15,22.11,,,plantcat_8,84371
detail_2758,2020-05-08,6.65,,,plantcat_8,84439
detail_2759,2015-12-16,4.32,,,plantcat_8,84944
detail_2760,2014-10-30,13.26,,,plantcat_8,84969
detail_2761,2021-01-12,44.85,,,plantcat_8,84525
detail_2762,2012-10-01,36.9,,,plantcat_9,107956
detail_2763,2020-03-31,10.53,,,plantcat_9,86370
detail_2764,2015-06-26,3.92,,,plantcat_8,84958
detail_2765,2015-09-01,3.48,,,plantcat_10,84780
detail_2766,2015-09-23,25.51,,,plantcat_8,85408
detail_2767,2015-09-24,97.76,,,plantcat_8,84843
detail_2768,2017-03-27,16.22,,,plantcat_9,84943
detail_2769,2017-03-27,16.22,,,plantcat_9,84943
detail_2770,2019-07-17,14.09,,,plantcat_9,84943
detail_2771,2019-07-17,14.09,,,plantcat_9,84943
detail_2772,2017-03-27,8.82,,,plantcat_8,85284
detail_2773,2020-02-13,13.86,,,plantcat_8,85113
detail_2774,2016-12-05,0.98,,,plantcat_9,90544
detail_2775,2016-05-13,230.44,,,plantcat_8,85486
detail_2776,2016-10-22,2.34,,,plantcat_8,85704
detail_2777,2018-12-21,29.7,,,plantcat_8,85366
detail_2778,2018-05-29,13.44,,,plantcat_8,85702
detail_2779,2020-11-30,8.76,,,plantcat_8,85710
detail_2780,2016-12-08,2.08,,,plantcat_8,85858
detail_2781,2015-08-25,7.2,,,plantcat_8,86084
detail_2782,2016-01-08,4.08,,,plantcat_8,87227
detail_2783,2020-02-05,8.58,,,plantcat_8,86701
detail_2784,2015-09-28,95,,,plantcat_8,85860
detail_2785,2016-08-31,6.21,,,plantcat_8,86746
detail_2786,2016-06-09,12.4,,,plantcat_9,86193
detail_2787,2016-10-12,3.35,,,plantcat_8,88530
detail_2788,2018-02-16,2.8,,,plantcat_8,86052
detail_2789,2015-07-16,75.4,,,plantcat_8,86190
detail_2790,2018-12-05,3.36,,,plantcat_8,86423
detail_2791,2017-07-17,5.8,,,plantcat_9,86179
detail_2792,2016-08-22,1092.52,,,plantcat_8,86331
detail_2793,2019-05-15,3,,,plantcat_8,87172
detail_2794,2019-10-26,4.41,,,plantcat_8,86540
detail_2795,2015-11-30,24.96,,,plantcat_8,87292
detail_2796,2020-10-23,14.72,,,plantcat_8,86469
detail_2797,2018-03-07,15.39,,,plantcat_9,86565
detail_2798,2020-07-13,6.6,,,plantcat_8,86553
detail_2799,2017-11-03,5.1,,,plantcat_8,86585
detail_2800,2019-03-04,4.8,,,plantcat_8,86667
detail_2801,2018-02-08,4.02,,,plantcat_8,86618
detail_2802,2016-08-08,2.55,,,plantcat_8,86937
detail_2803,2017-01-12,3.18,,,plantcat_8,86786
detail_2804,2020-05-30,14.28,,,plantcat_8,86910
detail_2805,2018-12-05,132.6,,,plantcat_8,86987
detail_2806,2016-04-13,2.08,,,plantcat_9,87297
detail_2807,2020-09-03,6.27,,,plantcat_8,92677
detail_2808,2018-08-15,6.48,,,plantcat_8,86996
detail_2809,2017-11-03,3.12,,,plantcat_8,87033
detail_2810,2016-04-08,92.96,,,plantcat_8,87187
detail_2811,2015-05-04,2.79,,,plantcat_9,87276
detail_2812,2015-07-15,3.24,,,plantcat_8,87365
detail_2813,2018-08-28,46.53,,,plantcat_8,87320
detail_2814,2019-12-18,16.12,,,plantcat_8,87351
detail_2815,2014-12-30,4.25,,,plantcat_8,87407
detail_2816,2016-11-25,31.2,,,plantcat_8,86767
detail_2817,2017-06-19,6.96,,,plantcat_8,87496
detail_2818,2020-02-18,21.42,,,plantcat_8,88155
detail_2819,2015-05-28,14.82,,,plantcat_8,87608
detail_2820,2018-12-20,2.01,,,plantcat_8,87561
detail_2821,2016-02-10,0.68,,,plantcat_9,88167
detail_2822,2021-03-03,17.6,,,plantcat_9,87802
detail_2823,2017-06-09,140,,,plantcat_8,87859
detail_2824,2018-10-05,32.94,,,plantcat_8,87877
detail_2825,2020-09-16,68.48,,,plantcat_8,88316
detail_2826,2016-07-28,5.11,,,plantcat_8,88099
detail_2827,2020-12-22,5.28,,,plantcat_8,88310
detail_2828,2014-05-25,8.7,,,plantcat_8,123355
detail_2829,2016-07-20,128.4,,,plantcat_8,88312
detail_2830,2015-09-04,8.32,,,plantcat_8,90003
detail_2831,2016-07-01,9.29,,,plantcat_8,88225
detail_2832,2017-09-14,8.8,,,plantcat_9,88283
detail_2833,2019-10-02,22.68,,,plantcat_8,88590
detail_2834,2020-03-27,67.58,,,plantcat_8,98239
detail_2835,2020-08-17,3.15,,,plantcat_8,88224
detail_2836,2016-12-05,3.42,,,plantcat_8,88234
detail_2837,2020-02-14,13.26,,,plantcat_8,89647
detail_2838,2020-07-20,6.83,,,plantcat_8,88720
detail_2839,2016-05-09,2.65,,,plantcat_8,88383
detail_2840,2016-06-13,2.16,,,plantcat_8,88651
detail_2841,2015-02-20,30.78,,,plantcat_8,89292
detail_2842,2015-09-24,5.88,,,plantcat_8,91488
detail_2843,2015-09-21,4.08,,,plantcat_8,88796
detail_2844,2017-05-03,10.44,,,plantcat_10,88636
detail_2845,2013-01-01,7.8,,,plantcat_8,88793
detail_2846,2018-10-16,3.71,,,plantcat_8,88955
detail_2847,2019-02-11,4.05,,,plantcat_8,88779
detail_2848,2017-05-12,33.6,,,plantcat_8,88760
detail_2849,2019-03-22,12.81,,,plantcat_8,89545
detail_2850,2015-10-15,2.52,,,plantcat_8,89479
detail_2851,2019-01-25,50.63,,,plantcat_8,88994
detail_2852,2016-02-15,47.52,,,plantcat_8,89461
detail_2853,2015-05-26,5.6,,,plantcat_9,101532
detail_2854,2018-10-15,4.58,,,plantcat_10,101532
detail_2855,2017-01-09,2.64,,,plantcat_9,88965
detail_2856,2019-08-13,2.7,,,plantcat_8,89291
detail_2857,2020-12-19,3.95,,,plantcat_8,89360
detail_2858,2016-09-20,8.32,,,plantcat_9,89280
detail_2859,2019-03-29,6.59,,,plantcat_9,89559
detail_2860,2017-10-31,9.6,,,plantcat_8,89590
detail_2861,2015-09-12,10.6,,,plantcat_9,89576
detail_2862,2016-03-08,0.84,,,plantcat_8,89684
detail_2863,2016-01-16,5.46,,,plantcat_9,94232
detail_2864,2018-03-30,7.4,,,plantcat_9,89721
detail_2865,2014-11-20,2.46,,,plantcat_9,90960
detail_2866,2016-02-04,0.52,,,plantcat_8,89719
detail_2867,2019-01-28,4.2,,,plantcat_8,89719
detail_2868,2016-05-16,38.69,,,plantcat_9,89996
detail_2869,2018-01-10,252.45,,,plantcat_8,90934
detail_2870,2018-01-10,252.45,,,plantcat_8,90935
detail_2871,2018-01-18,2.82,,,plantcat_8,90674
detail_2872,2017-02-17,7.95,,,plantcat_8,89835
detail_2873,2016-05-25,38.69,,,plantcat_8,89860
detail_2874,2020-06-30,2.8,,,plantcat_8,90686
detail_2875,2015-09-18,5.88,,,plantcat_8,90037
detail_2876,2016-04-19,6.84,,,plantcat_10,90037
detail_2877,2016-08-17,3.98,,,plantcat_10,90348
detail_2878,2016-08-19,5.87,,,plantcat_8,91999
detail_2879,2017-11-24,6.36,,,plantcat_8,90317
detail_2880,2016-03-23,7.99,,,plantcat_8,90350
detail_2881,2016-04-26,2.64,,,plantcat_8,90692
detail_2882,2018-06-05,5.22,,,plantcat_8,90992
detail_2883,2019-06-26,5.12,,,plantcat_8,90995
detail_2884,2015-03-30,6.38,,,plantcat_8,90850
detail_2885,2017-05-16,2.03,,,plantcat_8,90781
detail_2886,2016-05-18,10.8,,,plantcat_8,90892
detail_2887,2017-02-06,20.14,,,plantcat_8,90898
detail_2888,2015-09-09,27.04,,,plantcat_8,91002
detail_2889,2015-10-07,41.6,,,plantcat_8,91002
detail_2890,2015-09-09,39,,,plantcat_8,91093
detail_2891,2015-10-07,17.94,,,plantcat_8,91093
detail_2892,2017-09-12,24.03,,,plantcat_9,91041
detail_2893,2018-08-14,81.7,,,plantcat_9,93210
detail_2894,2019-10-22,209.8,,,plantcat_9,93210
detail_2895,2018-03-28,64.38,,,plantcat_9,91213
detail_2896,2016-12-22,11.66,,,plantcat_8,91191
detail_2897,2020-08-12,5.44,,,plantcat_8,91230
detail_2898,2018-12-21,95.76,,,plantcat_8,91138
detail_2899,2020-03-05,5.4,,,plantcat_10,91281
detail_2900,2015-05-18,5.94,,,plantcat_8,91098
detail_2901,2016-05-30,2,,,plantcat_8,92060
detail_2902,2017-03-29,5,,,plantcat_9,91319
detail_2903,2017-03-08,6.84,,,plantcat_8,99695
detail_2904,2019-05-01,4.5,,,plantcat_8,91552
detail_2905,2015-04-15,0.66,,,plantcat_8,91469
detail_2906,2015-04-15,0.66,,,plantcat_8,91474
